id,y
0, -96.772201
1, 28.321196
2, 20.851154
3, 52.888473
4, -52.776217
5, -43.388526
6, 33.503750
7, 20.032924
8, -234.970100
9, -272.428093
10, -77.435635
11, 14.459783
12, 72.968342
13, 98.507869
14, 177.277022
15, -106.552028
16, -24.982399
17, 84.353356
18, -130.964858
19, 20.682824
20, 1.942310
21, -61.967560
22, 19.700895
23, -193.375435
24, -43.247056
25, -85.996993
26, 162.511676
27, -17.977602
28, 52.673228
29, -57.803553
30, -68.132750
31, -168.056613
32, -73.050317
33, -15.934310
34, 30.784872
35, -53.010676
36, 74.185367
37, 25.786693
38, 63.550903
39, -26.198379
40, 137.694435
41, -92.071984
42, 38.071398
43, -67.345553
44, -110.775680
45, -149.024078
46, 49.161033
47, 142.863185
48, -119.636719
49, 84.710162
50, 237.064798
51, -43.132436
52, -26.953951
53, -67.448782
54, -87.885988
55, 15.717878
56, -169.221107
57, -198.260025
58, -41.182352
59, 41.217239
60, -56.068399
61, 94.133955
62, 82.595374
63, -45.097323
64, 12.978287
65, 208.953925
66, 81.407190
67, -95.103455
68, 159.877156
69, -68.024283
70, -39.489614
71, -35.489644
72, -0.111954
73, 116.052599
74, -89.347824
75, 78.076448
76, 104.111006
77, 154.098766
78, -23.716499
79, 30.259560
80, -18.397254
81, -82.950508
82, -92.838637
83, 5.963642
84, -51.968393
85, 83.326706
86, 21.891865
87, 68.675768
88, 27.068797
89, 93.020222
90, -54.694302
91, 61.377032
92, -81.655476
93, 47.122042
94, -55.753128
95, 4.580582
96, -34.695070
97, -176.877880
98, 11.825607
99, 69.037200
100, -14.440169
101, -123.644591
102, -46.856561
103, 80.242339
104, 86.319675
105, -104.422769
106, -118.533497
107, -158.920485
108, -176.113916
109, 103.457036
110, -9.488665
111, 26.364378
112, 54.108306
113, -73.371153
114, 59.763366
115, 102.713191
116, -110.475494
117, 74.322918
118, 135.875705
119, 3.892700
120, -88.838848
121, -148.797746
122, 75.920122
123, -55.563617
124, 68.937553
125, 23.285032
126, 65.662637
127, -23.670647
128, 72.992186
129, 155.332533
130, 44.194846
131, -9.573116
132, -46.201272
133, 116.973275
134, 159.388348
135, 120.585318
136, -146.021225
137, -32.023642
138, 102.682569
139, -77.379878
140, 143.516255
141, 42.271772
142, 24.895719
143, 60.673437
144, -73.339542
145, 55.898424
146, 18.231455
147, -98.493213
148, 118.838239
149, 162.373504
150, 8.724056
151, -25.019333
152, 122.761641
153, -15.541268
154, -158.200945
155, 31.066732
156, 123.621268
157, -22.312515
158, -104.388110
159, 91.776592
160, 98.352181
161, 113.308863
162, -51.220162
163, 5.890864
164, -164.588468
165, -175.633229
166, -107.965741
167, -31.629055
168, -138.113548
169, 2.483867
170, 78.124192
171, 38.481254
172, -52.539378
173, 80.734782
174, -146.782567
175, 52.868838
176, -15.790238
177, 33.544441
178, -77.228357
179, 18.750402
180, -34.091382
181, 40.129457
182, -15.931869
183, -32.515326
184, 71.582782
185, 77.958026
186, 31.262174
187, -50.414284
188, 64.395179
189, 65.902784
190, -6.853735
191, -17.304268
192, -205.731335
193, 191.704679
194, -123.938096
195, 48.662836
196, -51.674213
197, -31.120306
198, -1.163414
199, -31.267912
200, 11.323605
201, -79.582760
202, 51.757124
203, 22.645507
204, -62.278402
205, 69.426412
206, -72.703745
207, -198.777678
208, -127.278895
209, 68.012482
210, 104.787631
211, 41.186904
212, 21.578231
213, 0.772364
214, 89.071463
215, -20.025425
216, 90.774313
217, 43.150644
218, -24.771352
219, 20.831896
220, 109.726066
221, -36.877462
222, 52.321455
223, 90.700545
224, -25.528341
225, 81.440134
226, 131.427563
227, -67.992977
228, 79.274042
229, -52.082865
230, -21.381704
231, -43.360795
232, 172.466743
233, -160.204057
234, -67.764524
235, 117.969088
236, -32.670943
237, -29.358606
238, -55.980558
239, 62.832080
240, 141.668220
241, 133.803016
242, 32.902223
243, -5.162614
244, -164.698632
245, -68.918069
246, -98.292875
247, 183.673714
248, 120.272613
249, 66.426209
250, 115.711049
251, -88.291816
252, 117.570898
253, -82.109008
254, 134.141402
255, 74.352892
256, -15.012383
257, -15.596220
258, 116.210140
259, 27.105525
260, -6.427974
261, 26.390472
262, 51.570536
263, -25.055310
264, 78.528494
265, 70.259593
266, -7.960152
267, -29.241411
268, -66.993794
269, -19.314549
270, -65.379778
271, 33.084551
272, 35.260312
273, 12.243001
274, -154.207072
275, -78.134671
276, -52.950947
277, 32.362557
278, 21.868064
279, 82.718106
280, 114.543704
281, 21.863175
282, 130.162027
283, 122.094426
284, 178.370934
285, 53.016961
286, -111.704461
287, -140.548222
288, 91.757400
289, 38.593934
290, 145.851725
291, -75.649007
292, -48.253087
293, -79.287872
294, -71.582705
295, 184.730130
296, -110.187451
297, -75.706876
298, -139.418872
299, -110.520177
300, 162.789173
